"matrikli_nr","eesnimi","perenimi","isikukood","Sugu","Eelnev haridus","Külalisõppija","Välisõppija","Cum laude","Immatrikuleeritud","Lõpetanud","Käskkirja kinnitamise kp","Käskkirja liik","Käskkirja põhjus","Õpperühm","Õppija staatus","Nominaalaja lõpp","Õppevorm","Koormus","Struktuuriüksus","Õppekava","Õppekava EHIS kood","Õppetase","Spetsialiseerumine","Õppeaasta","Rahastamine","Õppekeel","Õppekava täitmise protsent %","Õppijal on erivajadus","Erivajaduse täpsustus","Õpipoisi ettevõte","Ainepunkte kokku","Ainepunkte perioodis","Kaalutud keskmine kokku","Kaalutud keskmine hinne perioodis","Keskmine kokku","Keskmine hinne perioodis","Võlad kokku","Võlad perioodis","Võlapunktid kokku EAP","Võlapunktid perioodis EAP","Deklareeritud ainepunkte perioodis","VÕTA maht","Aktiivne sooritus aines","Õppeaine","Deklareeritud õppeaine","Deklaratsiooni kinnitus perioodis"
"S00017","Kati","Pärn","46910220162","Naine","412 kutseõpe keskhariduse baasil","Ei","Jah","Jah","08.07.2024","NULL","09.12.2020","Käskkirja tühistamine","Tervislikel põhjustel","R20kevad","Katkestanud","12.06.2023","t","Määramata","Õenduse õppetool","Farmatseut","1477","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.7","Ei","NULL","NULL","19","48","3.7","4.9","4.9","3.7","4","0","5","0","60","5","Mittearvestatud MA","õppeaine32","õppeaine32","15.06.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Rahuldav D","õppeaine76","õppeaine76","01.09.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Rahuldav D","õppeaine40","õppeaine40","24.01.2023"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Arvestatud A","õppeaine58","õppeaine58","07.06.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Mitteilmunud MI","õppeaine89","õppeaine89","25.01.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Väga hea B","õppeaine83","õppeaine83","09.06.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Mitteilmunud MI","õppeaine46","õppeaine46","11.09.2020"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Mitteilmunud MI","õppeaine30","õppeaine30","21.10.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Mitteilmunud MI","õppeaine96","õppeaine96","01.08.2025"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Rahuldav D","õppeaine27","õppeaine27","20.09.2023"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Suurepärane A","õppeaine34","õppeaine34","02.07.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Kasin E","õppeaine79","õppeaine79","28.08.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Suurepärane A","õppeaine18","õppeaine18","25.06.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Väga hea B","õppeaine26","õppeaine26","16.06.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Rahuldav D","õppeaine22","õppeaine22","21.11.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.8","Jah","kuulmispuue","ABC OÜ","29","47","4.9","3.8","4.0","4.1","1","1","11","7","31","9","Arvestatud A","õppeaine31","õppeaine31","22.12.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Kasin E","õppeaine53","õppeaine53","03.07.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Mitteilmunud MI","õppeaine27","õppeaine27","03.09.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Kasin E","õppeaine4","õppeaine4","28.08.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Hea C","õppeaine25","õppeaine25","16.11.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Rahuldav D","õppeaine7","õppeaine7","26.12.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Mitteilmunud MI","õppeaine64","õppeaine64","27.08.2025"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Rahuldav D","õppeaine70","õppeaine70","15.07.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Puudulik F","õppeaine21","õppeaine21","12.10.2020"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Arvestatud A","õppeaine65","õppeaine65","13.05.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Suurepärane A","õppeaine85","õppeaine85","02.07.2025"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Mitteilmunud MI","õppeaine71","õppeaine71","17.07.2023"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Puudulik F","õppeaine52","õppeaine52","14.02.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Mittearvestatud MA","õppeaine8","õppeaine8","08.09.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Hea C","õppeaine35","õppeaine35","18.10.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Arvestatud A","õppeaine40","õppeaine40","11.07.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.4","Jah","kuulmispuue","ABC OÜ","29","32","4.9","3.4","4.0","3.6","1","2","11","9","60","9","Arvestatud A","õppeaine45","õppeaine45","16.05.2021"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.7","Jah","kuulmispuue","ABC OÜ","29","60","4.9","4.2","4.0","4.3","1","0","11","7","23","9","Mitteilmunud MI","õppeaine73","õppeaine73","21.11.2022"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.7","Jah","kuulmispuue","ABC OÜ","29","60","4.9","4.2","4.0","4.3","1","0","11","7","23","9","Väga hea B","õppeaine56","õppeaine56","12.01.2024"
"S00018","Martin","Kask","31501185146","Mees","511 bakalaureuseõpe","Ei","Ei","Jah","15.02.2022","NULL","01.01.2023","Õppekava vahetamine","Tervislikel põhjustel","R20kevad","Õpib","02.01.2023","t","Osakoormus","Õenduse õppetool","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.7","Jah","kuulmispuue","ABC OÜ","29","60","4.9","4.2","4.0","4.3","1","0","11","7","23","9","Väga hea B","õppeaine54","õppeaine54","18.07.2023"
